25/04/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
15:06:39.8;68,93;58,56;60,03;26,63;27,01;37,52;48,79;40,57;72,64;0;100;True
15:06:40.8;68,97;60,87;55,46;26,63;27,34;39,8;45,9;40,64;72,64;0;100;True
15:06:41.9;69,07;62,74;55,78;26,63;28,19;35,95;46,06;40,8;72,64;0;100;True
15:06:42.9;69,25;64,25;57,12;26,63;29,17;36,24;43,17;41,97;72,64;0;100;True
15:06:43.9;69,39;65,29;58,44;26,63;30;38,38;44,23;41,57;72,64;0;100;True
15:06:45.0;69,47;66,18;59,69;26,63;30,69;37,38;44,99;41;72,64;0;100;True
15:06:46.0;69,53;66,74;60,7;26,63;31,28;37,52;45,14;40,43;72,64;0;100;True
15:06:47.1;69,53;67,18;61,5;26,63;31,74;37,52;45,14;42,16;72,64;0;100;True
15:06:48.1;69,53;67,64;62,11;26,63;32,07;36,38;44,69;40,52;72,64;0;100;True
15:06:49.2;69,72;68,14;62,57;26,63;32,34;36,95;45,3;40,78;72,64;0;100;True
15:06:50.2;69,97;68,57;62,96;26,63;32,54;36,38;45,6;39,93;72,64;0;100;True
15:06:51.3;70,26;68,96;63,34;26,63;32,71;39,95;43,32;40,37;72,64;0;100;True
15:06:52.3;70,55;69,28;63,69;26,63;32,85;38,52;44,23;41,73;72,64;0;100;True
15:06:53.4;70,77;69,61;64,05;26,63;32,98;38,66;44,54;39,42;72,64;0;100;True
15:06:54.4;70,86;69,87;64,39;26,63;33,08;36,95;44,99;40,62;72,64;0;100;True
15:06:55.5;70,82;70,09;64,7;26,63;33,18;38,23;46,06;40,68;72,64;0;100;True
15:06:56.5;70,75;70,28;64,97;26,63;33,26;38,66;43,32;40,12;72,64;0;100;True
15:06:57.6;70,69;70,41;65,19;26,63;33,33;37,95;44,54;39,23;72,64;0;100;True
15:06:58.6;70,71;70,48;65,37;26,63;33,39;39,66;43,17;38,62;72,64;0;100;True
15:06:59.7;70,76;70,51;65,52;26,63;33,44;37,81;45,14;40,52;72,64;0;100;True
