18/02/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
17:07:22.6;64,15;58,77;51,28;32,99;34,32;42,66;49,86;73,32;73,32;100;100;True
17:07:23.6;64,15;60,19;47,26;32,99;36,2;47,08;49,86;73,32;73,32;100;100;True
17:07:24.7;64,15;61,27;46,83;32,99;38,91;46,94;48,34;73,32;73,32;100;100;True
17:07:25.7;64,16;62,1;47,31;32,99;41,26;46,94;50,92;73,32;73,32;100;100;True
17:07:26.8;64,18;62,65;47,83;32,99;42,99;47,08;51,38;73,32;73,32;100;100;True
17:07:27.8;64,2;63,04;48,26;32,99;44,39;48,36;49,4;73,32;73,32;100;100;True
17:07:28.9;64,16;63,25;48,57;32,99;45,42;46,65;49,4;73,32;73,32;100;100;True
17:07:29.9;63,93;63,27;48,8;32,99;46,12;45,51;46,51;73,32;73,32;100;100;True
17:07:30.9;63,7;63,16;48,93;33;46,63;47,65;48,49;73,32;73,32;100;100;True
17:07:32.0;63,53;63,11;48,97;32,99;46,99;47,22;50,16;73,32;73,32;100;100;True
17:07:33.0;63,43;63,12;48,93;32,99;47,21;46,65;49,1;73,32;73,32;100;100;True
17:07:34.1;63,37;63,11;48,9;33;47,36;48,65;48,49;73,32;73,32;100;100;True
17:07:35.1;63,34;63,12;48,9;33;47,48;47,08;49,7;73,32;73,32;100;100;True
17:07:36.2;63,3;63,14;48,9;33;47,57;48,51;50,46;73,32;73,32;100;100;True
17:07:37.2;63,24;63,15;48,9;33;47,65;47,79;51,07;73,32;73,32;100;100;True
17:07:38.3;63,18;63,13;48,91;33;47,71;47,94;48,79;73,32;73,32;100;100;True
17:07:39.3;63,13;63,06;48,92;33;47,75;49,22;49,25;73,32;73,32;100;100;True
17:07:40.4;63,09;62,99;48,92;33;47,78;46,37;50,31;73,32;73,32;100;100;True
17:07:41.4;63,04;62,91;48,89;33;47,78;47,94;50,62;73,32;73,32;100;100;True
17:07:42.5;62,99;62,86;48,85;33;47,78;47,08;48,18;73,32;73,32;100;100;True
17:07:43.5;62,94;62,82;48,81;33;47,76;48,79;50,31;73,32;73,32;100;100;True
17:07:44.6;62,91;62,75;48,78;33,01;47,75;47,65;48,94;73,32;73,32;100;100;True
17:07:45.6;62,91;62,7;48,75;33;47,74;49,08;50,31;73,32;73,32;100;100;True
17:07:46.7;62,91;62,69;48,72;33;47,72;48,22;48,49;73,32;73,32;100;100;True
17:07:47.7;62,87;62,71;48,69;33;47,71;48,36;50,01;73,32;73,32;100;100;True
17:07:48.8;62,84;62,72;48,68;33;47,7;47,51;47,12;73,32;73,32;100;100;True
17:07:49.8;62,8;62,73;48,68;33;47,71;47,94;49,1;73,32;73,32;100;100;True
17:07:50.9;62,74;62,74;48,68;33,01;47,72;48,65;49,55;73,32;73,32;100;100;True
17:07:52.0;62,62;62,7;48,69;33,01;47,73;48,51;47,88;73,32;73,32;100;100;True
17:07:53.0;62,54;62,63;48,69;33,01;47,74;47,51;49,86;73,32;73,32;100;100;True
17:07:54.1;62,43;62,54;48,68;33,01;47,73;46,79;48,18;73,32;73,32;100;100;True
17:07:55.1;62,4;62,42;48,65;33,01;47,72;46,51;50,01;73,32;73,32;100;100;True
17:07:56.2;62,24;62,32;48,6;33,01;47,68;47,37;49,4;73,32;73,32;100;100;True
17:07:57.2;62,1;62,24;48,55;33,01;47,64;46,51;51,07;73,32;73,32;100;100;True
17:07:58.2;61,97;62,16;48,49;33,01;47,6;48,36;50,01;73,32;73,32;100;100;True
17:07:59.3;61,94;62,03;48,45;33,01;47,56;47,08;51,53;73,32;73,32;100;100;True
17:08:00.4;62,08;61,95;48,4;33,01;47,51;48,36;48,94;73,32;73,32;100;100;True
17:08:01.4;62,18;61,9;48,33;33,01;47,47;47,22;49,4;73,32;73,32;100;100;True
17:08:02.5;62,17;61,86;48,29;33,01;47,43;46,94;50,92;73,32;73,32;100;100;True
17:08:03.5;62,12;61,82;48,26;33,01;47,4;45,8;49,25;73,32;73,32;100;100;True
17:08:04.6;61,96;61,74;48,24;33,01;47,39;47,79;48,64;73,32;73,32;100;100;True
17:08:05.6;61,73;61,62;48,22;33,01;47,36;46,22;48,64;73,32;73,32;100;100;True
17:08:06.7;61,53;61,47;48,18;33,01;47,33;46,79;49,86;73,32;73,32;100;100;True
17:08:07.7;61,38;61,31;48,12;33,02;47,28;45,37;51,07;73,32;73,32;100;100;True
17:08:08.8;61,27;61,13;48,04;33,02;47,22;47,65;48,34;73,32;73,32;100;100;True
17:08:09.8;61,16;60,96;47,97;33,02;47,15;47,65;48,94;73,32;73,32;100;100;True
17:08:10.9;60,97;60,87;47,88;33,02;47,07;46,94;50,01;73,32;73,32;100;100;True
17:08:11.9;60,89;60,84;47,79;33,02;47;49,51;52,14;73,32;73,32;100;100;True
17:08:13.0;60,94;60,84;47,73;33,02;46,95;47,65;48,49;73,32;73,32;100;100;True
17:08:14.0;61;60,92;47,71;33,02;46,92;47,22;49,55;73,32;73,32;100;100;True
17:08:15.1;60,96;60,96;47,7;33,02;46,91;46,94;50,01;73,32;73,32;100;100;True
17:08:16.1;60,9;60,93;47,73;33,02;46,93;47,22;49,7;73,32;73,32;100;100;True
17:08:17.2;60,79;60,84;47,76;33,02;46,94;48,93;49,1;73,32;73,32;100;100;True
