17/02/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
17:57:12.7;67,43;58,2;49,87;33,08;33,74;53,07;45,9;73,32;73,32;100;100;True
17:57:13.8;67,47;60,68;51,48;33,08;34,39;52,93;44,38;73,32;73,32;100;100;True
17:57:14.8;67,52;62,36;53,51;33,08;35,21;53,5;48,03;73,32;73,32;100;100;True
17:57:15.9;67,57;63,61;55,3;33,08;36,06;51,65;46,82;73,32;73,32;100;100;True
17:57:17.0;67,63;64,53;56,73;33,08;36,77;53,93;46,36;73,32;73,32;100;100;True
17:57:18.0;67,66;65,21;57,8;33,08;37,3;52,07;47,27;73,32;73,32;100;100;True
17:57:19.0;67,67;65,71;58,58;33,08;37,75;50,65;47,73;73,32;73,32;100;100;True
17:57:20.1;67,61;66,13;59,15;33,08;38,08;53,79;44,54;73,32;73,32;100;100;True
17:57:21.1;67,54;66,44;59,62;33,08;38,32;51,5;46,36;73,32;73,32;100;100;True
17:57:22.2;67,51;66,68;59,99;33,08;38,52;54,64;46,36;73,32;73,32;100;100;True
17:57:23.2;67,58;66,89;60,25;33,08;38,67;54,64;45,6;73,32;73,32;100;100;True
17:57:24.3;67,74;67,14;60,47;33,08;38,78;54,07;46,51;73,32;73,32;100;100;True
17:57:25.3;67,78;67,36;60,68;33,08;38,87;53,79;46,36;73,32;73,32;100;100;True
17:57:26.4;67,78;67,53;60,91;33,08;38,95;52,36;44,69;73,32;73,32;100;100;True
17:57:27.4;67,8;67,63;61,11;33,08;39,02;51,79;45,45;73,32;73,32;100;100;True
17:57:28.5;67,77;67,75;61,27;33,08;39,08;53,36;46,51;73,32;73,32;100;100;True
17:57:29.5;67,76;67,88;61,38;33,08;39,13;53,21;46,51;73,32;73,32;100;100;True
17:57:30.6;67,84;68,01;61,51;33,08;39,18;53,07;46,06;73,32;73,32;100;100;True
17:57:31.6;67,96;68,13;61,64;33,08;39,22;51,22;46,82;73,32;73,32;100;100;True
17:57:32.7;68,09;68,25;61,75;33,08;39,25;53,21;45,14;73,32;73,32;100;100;True
17:57:33.7;68,18;68,38;61,86;33,08;39,29;51,22;44,38;73,32;73,32;100;100;True
17:57:34.7;68,25;68,46;61,97;33,08;39,32;52,36;44,84;73,32;73,32;100;100;True
17:57:35.8;68,3;68,51;62,08;33,08;39,35;50,79;46,51;73,32;73,32;100;100;True
17:57:36.8;68,34;68,56;62,16;33,08;39,38;53,21;44,23;73,32;73,32;100;100;True
17:57:37.9;68,46;68,58;62,22;33,08;39,4;55,78;47,27;73,32;73,32;100;100;True
17:57:38.9;68,63;68,62;62,26;33,08;39,43;51,93;46,21;73,32;73,32;100;100;True
17:57:40.0;68,77;68,68;62,29;33,08;39,44;53,64;46,51;73,32;73,32;100;100;True
17:57:41.0;68,78;68,74;62,33;33,08;39,46;52,64;48,64;73,32;73,32;100;100;True
17:57:42.1;68,77;68,83;62,4;33,08;39,47;53,79;45,75;73,32;73,32;100;100;True
17:57:43.1;68,91;68,89;62,46;33,08;39,49;50,79;46,82;73,32;73,32;100;100;True
17:57:44.2;69,13;68,92;62,53;33,08;39,51;52,22;47,58;73,32;73,32;100;100;True
17:57:45.2;69,22;68,92;62,59;33,08;39,53;53,64;45,45;73,32;73,32;100;100;True
17:57:46.3;69,26;68,9;62,62;33,08;39,54;51,36;45,14;73,32;73,32;100;100;True
17:57:47.4;69,27;68,89;62,63;33,08;39,55;52,22;44,99;73,32;73,32;100;100;True
17:57:48.4;69,25;68,89;62,62;33,08;39,56;52,07;44,99;73,32;73,32;100;100;True
17:57:49.5;69,29;68,87;62,62;33,08;39,57;52,64;46,66;73,32;73,32;100;100;True
17:57:50.5;69,3;68,81;62,62;33,08;39,57;55,35;43,93;73,32;73,32;100;100;True
17:57:51.6;69,31;68,74;62,61;33,08;39,57;54,07;46,21;73,32;73,32;100;100;True
17:57:52.6;69,24;68,71;62,57;33,08;39,57;52,64;44,54;73,32;73,32;100;100;True
17:57:53.7;69,14;68,7;62,52;33,08;39,57;52,36;46,97;73,32;73,32;100;100;True
17:57:54.7;69,02;68,69;62,5;33,08;39,56;51,22;46,51;73,32;73,32;100;100;True
17:57:55.8;68,93;68,67;62,49;33,08;39,56;53,21;45,45;73,32;73,32;100;100;True
17:57:56.8;68,98;68,67;62,48;33,08;39,56;51,36;44,08;73,32;73,32;100;100;True
17:57:57.9;68,99;68,68;62,47;33,08;39,56;52,22;45,9;73,32;73,32;100;100;True
17:57:58.9;68,95;68,66;62,48;33,08;39,57;53,5;46,21;73,32;73,32;100;100;True
17:58:00.0;68,88;68,63;62,48;33,08;39,57;50,65;45,14;73,32;73,32;100;100;True
17:58:01.0;68,81;68,6;62,47;33,08;39,57;52,64;44,69;73,32;73,32;100;100;True
17:58:02.1;68,76;68,59;62,45;33,08;39,57;54,36;46,97;73,32;73,32;100;100;True
17:58:03.1;68,7;68,59;62,43;33,08;39,57;53,5;45,75;73,32;73,32;100;100;True
17:58:04.2;68,59;68,57;62,42;33,08;39,56;53,79;46,21;73,32;73,32;100;100;True
17:58:05.2;68,52;68,51;62,42;33,08;39,56;52,93;46,36;73,32;73,32;100;100;True
17:58:06.3;68,48;68,46;62,4;33,08;39,56;51,65;45,3;73,32;73,32;100;100;True
17:58:07.3;68,42;68,41;62,35;33,08;39,56;52,22;46,51;73,32;73,32;100;100;True
17:58:08.4;68,37;68,37;62,32;33,08;39,55;52,5;43,93;73,32;73,32;100;100;True
17:58:09.4;68,33;68,34;62,28;33,08;39,55;52,79;47,12;73,32;73,32;100;100;True
17:58:10.5;68,3;68,33;62,26;33,08;39,54;51,93;46,36;73,32;73,32;100;100;True
17:58:11.5;68,24;68,3;62,24;33,08;39,54;52,5;44,54;73,32;73,32;100;100;True
17:58:12.6;68,18;68,27;62,22;33,08;39,54;52,07;45,45;73,32;73,32;100;100;True
17:58:13.6;68,12;68,25;62,2;33,08;39,54;50,93;46,36;73,32;73,32;100;100;True
17:58:14.7;68,14;68,26;62,18;33,08;39,53;51,79;45,75;73,32;73,32;100;100;True
17:58:15.7;68,24;68,29;62,17;33,07;39,53;50,79;45,9;73,32;73,32;100;100;True
17:58:16.8;68,35;68,33;62,18;33,07;39,53;51,65;44,38;73,32;73,32;100;100;True
17:58:17.8;68,39;68,32;62,2;33,07;39,53;51,5;44,23;73,32;73,32;100;100;True
17:58:18.9;68,44;68,28;62,23;33,07;39,54;52,5;45,75;73,32;73,32;100;100;True
17:58:19.9;68,46;68,23;62,22;33,07;39,54;53,07;45,9;73,32;73,32;100;100;True
17:58:21.0;68,38;68,17;62,19;33,07;39,54;51,93;46,21;73,32;73,32;100;100;True
17:58:22.0;68,28;68,12;62,15;33,07;39,54;53,21;44,54;73,32;73,32;100;100;True
17:58:23.1;68,18;68,08;62,11;33,07;39,53;51,36;46,66;73,32;73,32;100;100;True
17:58:24.1;68,03;68,01;62,08;33,07;39,52;52,22;46,66;73,32;73,32;100;100;True
17:58:25.1;67,88;67,92;62,04;33,07;39,51;50,5;43,62;73,32;73,32;100;100;True
17:58:26.2;67,8;67,86;61,99;33,07;39,51;51,07;45,6;73,32;73,32;100;100;True
17:58:27.2;67,74;67,84;61,93;33,07;39,5;52,36;46,51;73,32;73,32;100;100;True
17:58:28.3;67,68;67,85;61,88;33,07;39,48;52,07;44,69;73,32;73,32;100;100;True
17:58:29.3;67,63;67,88;61,86;33,07;39,48;53,21;45,75;73,32;73,32;100;100;True
17:58:30.4;67,58;67,89;61,87;33,07;39,47;52,93;45,3;73,32;73,32;100;100;True
17:58:31.4;67,57;67,9;61,89;33,07;39,47;51,65;48,03;73,32;73,32;100;100;True
17:58:32.5;67,56;67,87;61,9;33,07;39,47;52,07;45,14;73,32;73,32;100;100;True
17:58:33.5;67,53;67,82;61,9;33,07;39,47;51,79;45,75;73,32;73,32;100;100;True
17:58:34.6;67,53;67,78;61,88;33,07;39,47;53,07;45,75;73,32;73,32;100;100;True
17:58:35.6;67,51;67,75;61,84;33,07;39,47;52,36;44,23;73,32;73,32;100;100;True
17:58:36.7;67,48;67,73;61,81;33,07;39,47;53,79;44,38;73,32;73,32;100;100;True
17:58:37.7;67,45;67,7;61,78;33,07;39,46;52,64;45,75;73,32;73,32;100;100;True
17:58:38.8;67,45;67,7;61,76;33,07;39,46;51,22;44,84;73,32;73,32;100;100;True
17:58:39.9;67,44;67,73;61,75;33,07;39,45;54,5;46,66;73,32;73,32;100;100;True
17:58:40.9;67,44;67,79;61,75;33,07;39,45;52,22;46,21;73,32;73,32;100;100;True
17:58:41.9;67,46;67,88;61,78;33,07;39,45;52,36;44,99;73,32;73,32;100;100;True
17:58:43.0;67,52;67,94;61,83;33,07;39,46;53,5;44,38;73,32;73,32;100;100;True
17:58:44.0;67,64;67,99;61,89;33,07;39,46;50,5;43,47;73,32;73,32;100;100;True
17:58:45.1;67,66;67,99;61,94;33,06;39,47;53,07;43,47;73,32;73,32;100;100;True
17:58:46.2;67,61;67,91;61,98;33,06;39,48;50,93;46,06;73,32;73,32;100;100;True
17:58:47.2;67,49;67,8;61,98;33,06;39,49;52,22;45,6;73,32;73,32;100;100;True
17:58:48.2;67,44;67,71;61,92;33,06;39,49;53,36;46,36;73,32;73,32;100;100;True
17:58:49.3;67,47;67,67;61,83;33,06;39,48;52,79;43,17;73,32;73,32;100;100;True
17:58:50.4;67,53;67,63;61,77;33,06;39,47;53,5;44,08;73,32;73,32;100;100;True
17:58:51.4;67,49;67,58;61,73;33,06;39,46;51,93;46,06;73,32;73,32;100;100;True
17:58:52.4;67,4;67,55;61,7;33,06;39,45;50,79;47,27;73,32;73,32;100;100;True
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
