17/02/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
18:03:06.1;66,45;60,34;51,35;33,03;33,7;55,35;44,38;73,32;73,32;100;100;True
18:03:07.2;66,46;61,89;52,83;33,03;34,44;53,79;46,21;73,32;73,32;100;100;True
18:03:08.2;66,46;63,04;54,56;33,04;35,34;52,5;44,23;73,32;73,32;100;100;True
18:03:09.3;66,47;63,89;56;33,04;36,13;54,93;44,23;73,32;73,32;100;100;True
18:03:10.3;66,49;64,52;57,1;33,04;36,82;53,79;45,6;73,32;73,32;100;100;True
18:03:11.4;66,48;64,91;57,91;33,04;37,35;55,35;45,14;73,32;73,32;100;100;True
18:03:12.5;66,43;65,17;58,49;33,04;37,72;52,36;43,17;73,32;73,32;100;100;True
18:03:13.5;66,36;65,34;58,89;33,04;38,02;55,21;44,38;73,32;73,32;100;100;True
18:03:14.6;66,27;65,47;59,15;33,04;38,24;51,65;44,84;73,32;73,32;100;100;True
18:03:15.6;66,16;65,54;59,35;33,04;38,39;52,93;46,06;73,32;73,32;100;100;True
18:03:16.7;66,11;65,6;59,5;33,04;38,51;53,5;43,93;73,32;73,32;100;100;True
18:03:17.7;66,17;65,69;59,6;33,04;38,59;53,07;43,78;73,32;73,32;100;100;True
18:03:18.7;66,31;65,82;59,69;33,04;38,65;53,21;43,02;73,32;73,32;100;100;True
18:03:19.8;66,42;65,95;59,78;33,04;38,71;55,93;45,14;73,32;73,32;100;100;True
18:03:20.9;66,45;66,07;59,91;33,04;38,75;54,93;46,36;73,32;73,32;100;100;True
18:03:21.9;66,42;66,16;60,04;33,04;38,79;52,64;44,69;73,32;73,32;100;100;True
18:03:22.9;66,35;66,2;60,16;33,04;38,83;51,22;42,56;73,32;73,32;100;100;True
18:03:23.9;66,26;66,21;60,24;33,04;38,87;52,5;42,41;73,32;73,32;100;100;True
18:03:25.0;66,19;66,2;60,29;33,04;38,9;51,93;44,38;73,32;73,32;100;100;True
18:03:26.1;66,13;66,18;60,31;33,04;38,92;51,93;45,6;73,32;73,32;100;100;True
18:03:27.1;66,1;66,24;60,31;33,04;38,94;52,22;43,62;73,32;73,32;100;100;True
18:03:28.2;66,1;66,34;60,33;33,04;38,95;54,36;44,99;73,32;73,32;100;100;True
18:03:29.2;66,14;66,43;60,38;33,04;38,96;51,36;44,54;73,32;73,32;100;100;True
18:03:30.3;66,16;66,48;60,47;33,04;38,98;54,36;44,69;73,32;73,32;100;100;True
18:03:31.3;66,17;66,52;60,55;33,04;39;54,36;44,54;73,32;73,32;100;100;True
18:03:32.4;66,18;66,52;60,6;33,04;39,02;53,36;46,51;73,32;73,32;100;100;True
18:03:33.4;66,21;66,44;60,65;33,04;39,03;57,49;44,69;73,32;73,32;100;100;True
18:03:34.5;66,22;66,37;60,64;33,04;39,05;51,07;44,54;73,32;73,32;100;100;True
18:03:35.5;66,15;66,3;60,6;33,04;39,05;53,21;45,9;73,32;73,32;100;100;True
18:03:36.6;66,05;66,24;60,55;33,04;39,05;53,79;45,14;73,32;73,32;100;100;True
18:03:37.6;65,98;66,19;60,5;33,04;39,05;52,22;44,54;73,32;73,32;100;100;True
18:03:38.7;66;66,16;60,46;33,04;39,04;51,07;44,38;73,32;73,32;100;100;True
18:03:39.7;66,07;66,17;60,42;33,04;39,04;53,07;44,69;73,32;73,32;100;100;True
18:03:40.8;66,15;66,2;60,41;33,04;39,03;53,21;45,3;73,32;73,32;100;100;True
18:03:41.8;66,22;66,23;60,43;33,04;39,03;54,64;43,93;73,32;73,32;100;100;True
18:03:42.9;66,25;66,26;60,46;33,04;39,03;53,36;46,36;73,32;73,32;100;100;True
18:03:43.9;66,25;66,27;60,48;33,04;39,04;52,36;46,21;73,32;73,32;100;100;True
18:03:45.0;66,24;66,26;60,5;33,04;39,05;53,5;46,06;73,32;73,32;100;100;True
18:03:46.0;66,2;66,25;60,51;33,04;39,06;52,36;46,06;73,32;73,32;100;100;True
18:03:47.1;66,14;66,22;60,52;33,04;39,06;54,07;46,06;73,32;73,32;100;100;True
18:03:48.1;66,11;66,17;60,51;33,04;39,06;54,64;46,21;73,32;73,32;100;100;True
18:03:49.2;66,1;66,16;60,49;33,04;39,06;56,21;44,84;73,32;73,32;100;100;True
18:03:50.2;66,07;66,2;60,46;33,04;39,06;53,64;43,32;73,32;73,32;100;100;True
18:03:51.3;66,03;66,21;60,47;33,04;39,06;53,21;44,54;73,32;73,32;100;100;True
18:03:52.3;65,98;66,17;60,49;33,04;39,06;52,64;44,23;73,32;73,32;100;100;True
18:03:53.4;65,94;66,13;60,5;33,04;39,07;50,93;47,12;73,32;73,32;100;100;True
18:03:54.4;65,92;66,09;60,47;33,04;39,07;52,22;46,21;73,32;73,32;100;100;True
18:03:55.5;65,9;66,1;60,44;33,04;39,07;55,5;43,47;73,32;73,32;100;100;True
18:03:56.5;65,86;66,11;60,41;33,04;39,07;54,36;44,23;73,32;73,32;100;100;True
18:03:57.7;65,82;66,06;60,42;33,04;39,06;52,93;44,08;73,32;73,32;100;100;True
18:03:58.7;65,78;65,99;60,43;33,04;39,06;54,5;44,84;73,32;73,32;100;100;True
18:03:59.7;65,83;65,91;60,4;33,04;39,06;55,21;45,9;73,32;73,32;100;100;True
18:04:00.7;65,92;65,87;60,34;33,04;39,06;53,5;44,08;73,32;73,32;100;100;True
18:04:01.8;66;65,9;60,28;33,04;39,05;52,36;46,06;73,32;73,32;100;100;True
18:04:02.8;65,99;66;60,26;33,04;39,04;52,93;46,51;73,32;73,32;100;100;True
18:04:03.9;65,91;66,09;60,29;33,04;39,04;53,64;44,99;73,32;73,32;100;100;True
18:04:04.9;65,82;66,08;60,37;33,03;39,05;53,21;44,99;73,32;73,32;100;100;True
18:04:06.0;65,77;66,04;60,43;33,03;39,06;53,5;43,78;73,32;73,32;100;100;True
18:04:07.1;65,82;65,98;60,43;33,04;39,06;51,93;46,21;73,32;73,32;100;100;True
18:04:08.1;65,81;65,95;60,4;33,03;39,07;54,64;44,84;73,32;73,32;100;100;True
18:04:09.1;65,78;65,93;60,36;33,03;39,07;53,21;45,75;73,32;73,32;100;100;True
18:04:10.2;65,77;65,89;60,34;33,03;39,06;52,5;46,51;73,32;73,32;100;100;True
18:04:11.3;65,77;65,83;60,32;33,03;39,06;52,79;43,62;73,32;73,32;100;100;True
18:04:12.3;65,77;65,77;60,29;33,03;39,05;52,22;43,78;73,32;73,32;100;100;True
18:04:13.4;65,83;65,74;60,24;33,03;39,05;54,21;45,45;73,32;73,32;100;100;True
18:04:14.4;65,83;65,75;60,2;33,03;39,04;51,22;40,89;73,32;73,32;100;100;True
18:04:15.4;65,8;65,79;60,18;33,03;39,04;54,78;47,88;73,32;73,32;100;100;True
18:04:16.5;65,75;65,85;60,18;33,03;39,03;54,64;44,84;73,32;73,32;100;100;True
18:04:17.5;65,68;65,89;60,21;33,03;39,03;53,07;46,36;73,32;73,32;100;100;True
18:04:18.6;65,72;65,93;60,26;33,03;39,04;51,36;44,23;73,32;73,32;100;100;True
18:04:19.6;65,76;65,98;60,29;33,03;39,05;52,5;45,6;73,32;73,32;100;100;True
18:04:20.7;65,72;66,02;60,32;33,03;39,06;54,07;47,27;73,32;73,32;100;100;True
18:04:21.7;65,65;66,04;60,37;33,03;39,06;53,07;46,97;73,32;73,32;100;100;True
18:04:22.8;65,59;66,04;60,4;33,03;39,07;52,07;46,36;73,32;73,32;100;100;True
18:04:23.8;65,55;66,01;60,42;33,03;39,08;54,93;43,62;73,32;73,32;100;100;True
18:04:24.9;65,53;65,88;60,42;33,03;39,08;52,79;44,99;73,32;73,32;100;100;True
18:04:25.9;65,48;65,74;60,38;33,03;39,09;52,64;46,21;73,32;73,32;100;100;True
18:04:27.0;65,42;65,62;60,28;33,03;39,08;53,21;47,88;73,32;73,32;100;100;True
18:04:28.0;65,37;65,53;60,17;33,03;39,07;52,22;46,36;73,32;73,32;100;100;True
18:04:29.1;65,32;65,48;60,08;33,03;39,05;51,65;46,51;73,32;73,32;100;100;True
18:04:30.1;65,26;65,44;60,02;33,03;39,03;53,07;44,99;73,32;73,32;100;100;True
18:04:31.2;65,25;65,4;59,97;33,03;39,02;53,79;44,23;73,32;73,32;100;100;True
18:04:32.2;65,27;65,37;59,94;33,03;39,01;52,36;47,73;73,32;73,32;100;100;True
18:04:33.3;65,25;65,39;59,9;33,03;38,99;53,5;47,88;73,32;73,32;100;100;True
18:04:34.3;65,26;65,43;59,89;33,03;38,99;53,93;46,36;73,32;73,32;100;100;True
18:04:35.4;65,28;65,47;59,9;33,03;38,98;54,64;46,06;73,32;73,32;100;100;True
18:04:36.4;65,26;65,49;59,93;33,03;38,98;54,07;45,9;73,32;73,32;100;100;True
18:04:37.5;65,22;65,48;59,96;33,03;38,98;52,22;46,06;73,32;73,32;100;100;True
18:04:38.5;65,19;65,47;59,97;33,03;38,99;54,78;44,23;73,32;73,32;100;100;True
18:04:39.6;65,17;65,44;59,97;33,03;39;53,64;45,45;73,32;73,32;100;100;True
18:04:40.6;65,13;65,39;59,96;33,03;39;53,79;47,73;73,32;73,32;100;100;True
18:04:41.7;65,04;65,32;59,93;33,03;38,99;52,07;46,06;73,32;73,32;100;100;True
18:04:42.7;64,97;65,26;59,89;33,02;38,99;53,21;44,84;73,32;73,32;100;100;True
18:04:43.8;64,89;65,22;59,83;33,02;38,99;52,07;45,9;73,32;73,32;100;100;True
18:04:44.8;64,85;65,17;59,79;33,03;38,98;53,79;45,9;73,32;73,32;100;100;True
18:04:45.9;64,83;65,14;59,75;33,02;38,97;53,36;46,06;73,32;73,32;100;100;True
18:04:46.9;64,87;65,15;59,72;33,02;38,96;51,79;46,82;73,32;73,32;100;100;True
18:04:48.0;64,96;65,21;59,69;33,02;38,95;53,5;45,9;73,32;73,32;100;100;True
18:04:49.0;65;65,28;59,7;33,02;38,94;54,07;45,75;73,32;73,32;100;100;True
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
