25/04/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
14:52:42.4;70,14;58,18;52,08;26,73;27,01;37,95;53,35;40,61;72,64;0;100;True
14:52:43.4;70,16;60,54;50,72;26,73;27,46;41,23;51,53;39,91;72,64;0;100;True
14:52:44.4;70,2;62,36;52,49;26,73;28,27;40,95;50,01;40,93;72,64;0;100;True
14:52:45.4;70,25;63,92;54,76;26,73;29,15;40,52;51,22;40,64;72,64;0;100;True
14:52:46.4;70,3;65,11;56,73;26,73;29,96;38,81;51,07;41,09;72,64;0;100;True
14:52:47.4;70,34;65,94;58,46;26,73;30,69;40,23;52,29;41,64;72,64;0;100;True
14:52:48.4;70,26;66,59;59,73;26,73;31,24;39,09;50,92;41,54;72,64;0;100;True
14:52:49.4;69,89;66,94;60,74;26,73;31,68;40,09;51,07;40,05;72,64;0;100;True
14:52:50.4;69,54;67,06;61,58;26,73;32,03;39,66;51,22;41,3;72,64;0;100;True
14:52:51.4;69,26;67,14;62,13;26,73;32,29;40,52;53,05;38,74;72,64;0;100;True
14:52:52.4;69,11;67,24;62,47;26,73;32,48;41,66;51,53;40,07;72,64;0;100;True
14:52:53.4;69,03;67,38;62,64;26,73;32,61;42,51;52,59;41,59;72,64;0;100;True
14:52:54.4;68,97;67,52;62,79;26,73;32,71;40,8;53,5;41,21;72,64;0;100;True
14:52:55.4;68,94;67,65;62,93;26,73;32,79;41,23;52,59;40,59;72,64;0;100;True
14:52:56.4;68,94;67,77;63,06;26,73;32,86;40,95;52,9;39,85;72,64;0;100;True
14:52:57.4;68,93;67,87;63,21;26,73;32,91;39,52;52,9;40,61;72,64;0;100;True
14:52:58.4;68,9;67,93;63,35;26,73;32,96;42,8;51,68;40,01;72,64;0;100;True
14:52:59.4;68,85;67,97;63,47;26,73;33;40,66;52,14;40,78;72,64;0;100;True
14:53:00.4;68,8;68,02;63,57;26,72;33,04;40,8;52,59;39,71;72,64;0;100;True
14:53:01.5;68,77;68,05;63,64;26,72;33,07;41,94;56,09;39,32;72,64;0;100;True
14:53:02.5;68,72;68,05;63,7;26,72;33,1;42,66;53,35;41,39;72,64;0;100;True
14:53:03.6;68,64;68,02;63,76;26,72;33,13;43,23;55,18;40,55;72,64;0;100;True
14:53:04.6;68,55;67,96;63,81;26,72;33,15;43,8;55,63;42,32;72,64;0;100;True
14:53:05.7;68,5;67,89;63,83;26,73;33,16;43,09;53,66;40,46;72,64;0;100;True
14:53:06.7;68,42;67,84;63,83;26,72;33,17;43,23;55,48;39,6;72,64;0;100;True
14:53:07.8;68,3;67,78;63,8;26,72;33,18;42,23;54,11;39,5;72,64;0;100;True
14:53:08.8;68,2;67,72;63,76;26,72;33,18;41,66;54,42;40,64;72,64;0;100;True
14:53:09.9;68,14;67,67;63,73;26,72;33,18;42,09;55,63;40,41;72,64;0;100;True
14:53:10.9;68,08;67,62;63,71;26,72;33,18;43,66;53,96;39,84;72,64;0;100;True
14:53:12.1;68,04;67,55;63,68;26,72;33,18;42,51;53,96;41,2;72,64;0;100;True
14:53:13.1;68,02;67,49;63,65;26,72;33,18;43,8;53,35;40,73;72,64;0;100;True
14:53:14.1;68,01;67,44;63,61;26,72;33,18;44,37;55,33;41,2;72,64;0;100;True
14:53:15.1;67,98;67,39;63,57;26,72;33,18;41,8;54,42;38,99;72,64;0;100;True
14:53:16.2;67,92;67,33;63,54;26,72;33,18;40,23;54,26;41,79;72,64;0;100;True
14:53:17.2;67,84;67,25;63,51;26,72;33,17;41,94;54,87;40,28;72,64;0;100;True
14:53:18.3;67,74;67,18;63,48;26,72;33,17;44,23;55,63;40,53;72,64;0;100;True
14:53:19.3;67,66;67,14;63,44;26,72;33,16;42,51;54,72;40,78;72,64;0;100;True
14:53:20.4;67,59;67,12;63,39;26,72;33,16;43,09;54,26;41,23;72,64;0;100;True
14:53:21.4;67,53;67,07;63,36;26,72;33,15;43,09;55,78;41,77;72,64;0;100;True
14:53:22.5;67,45;67,01;63,34;26,72;33,15;42,66;55,94;39,76;72,64;0;100;True
14:53:23.5;67,34;66,93;63,32;26,72;33,15;41,52;53,5;40,64;72,64;0;100;True
14:53:24.6;67,24;66,85;63,29;26,72;33,14;41,37;55,63;40,64;72,64;0;100;True
14:53:25.6;67,18;66,77;63,24;26,72;33,14;42,8;54,87;40,95;72,64;0;100;True
14:53:26.7;67,14;66,7;63,18;26,72;33,13;44,23;55,78;40,91;72,64;0;100;True
14:53:27.7;67,11;66,6;63,13;26,72;33,13;41,23;54,42;40,36;72,64;0;100;True
14:53:28.8;67,01;66,51;63,09;26,72;33,11;40,09;54,42;40,62;72,64;0;100;True
14:53:29.8;66,9;66,42;63,02;26,72;33,11;41,23;53,5;40,46;72,64;0;100;True
14:53:30.9;66,84;66,36;62,95;26,72;33,09;42,09;53,66;40,93;72,64;0;100;True
14:53:31.9;66,77;66,32;62,89;26,72;33,09;43,66;55,18;40,86;72,64;0;100;True
14:53:33.0;66,67;66,3;62,83;26,72;33,08;42,09;55,18;40,71;72,64;0;100;True
14:53:34.0;66,6;66,25;62,79;26,72;33,07;42,94;54,72;40,3;72,64;0;100;True
14:53:35.1;66,54;66,2;62,77;26,72;33,06;42,8;53,2;39,93;72,64;0;100;True
14:53:36.1;66,5;66,15;62,76;26,72;33,06;42,37;54,11;41,57;72,64;0;100;True
14:53:37.2;66,49;66,11;62,73;26,72;33,05;42,51;55,18;40,95;72,64;0;100;True
14:53:38.2;66,45;66,07;62,69;26,72;33,05;44,08;53,5;40,64;72,64;0;100;True
14:53:39.3;66,41;66,04;62,66;26,72;33,04;41,94;55,02;40,86;72,64;0;100;True
14:53:40.3;66,32;66,01;62,63;26,72;33,04;41,37;53,96;41,05;72,64;0;100;True
14:53:41.4;66,25;65,93;62,61;26,72;33,03;42,09;51,68;39,8;72,64;0;100;True
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
