11/04/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
16:36:30.9;66,46;57,97;46,41;31,55;32,72;40,09;53,81;73,32;73,32;0;100;True
16:36:31.9;66,46;60,41;43,18;31,55;34,3;50,08;53,35;73,32;73,32;0;100;True
16:36:33.0;66,47;62,21;43,8;31,55;36,99;47,08;54,57;73,32;73,32;0;100;True
16:36:34.0;66,47;63,48;45,4;31,55;39,82;49,79;53,2;73,32;73,32;0;100;True
16:36:35.1;66,48;64,37;46,67;31,55;42,06;45,37;54,72;73,32;73,32;0;100;True
16:36:36.1;66,48;65,02;47,68;31,55;43,68;43,8;53,96;73,32;73,32;0;100;True
16:36:37.2;66,48;65,38;48,39;31,55;44,98;43,94;53,2;73,32;73,32;0;100;True
16:36:38.2;66,42;65,47;48,87;31,55;45,93;46,08;53,96;73,32;73,32;0;100;True
16:36:39.3;66,17;65,36;49,16;31,55;46,55;46,22;55,02;73,32;73,32;0;100;True
16:36:40.4;65,74;65,09;49,29;31,55;46,98;48,93;52,74;73,32;73,32;0;100;True
16:36:41.4;65,33;64,87;49,27;31,55;47,21;46,51;52,74;73,32;73,32;0;100;True
16:36:42.5;65,02;64,69;49,16;31,55;47,3;44,65;53,5;73,32;73,32;0;100;True
16:36:43.5;64,76;64,57;49,05;31,55;47,35;47,94;52,74;73,32;73,32;0;100;True
16:36:44.6;64,6;64,54;48,96;31,55;47,36;41,8;55,63;73,32;73,32;0;100;True
16:36:45.6;64,53;64,54;48,9;31,55;47,37;49,22;52,74;73,32;73,32;0;100;True
16:36:46.7;64,46;64,53;48,88;31,55;47,39;48,65;52,9;73,32;73,32;0;100;True
16:36:47.7;64,39;64,5;48,88;31,55;47,42;46,08;49,86;73,32;73,32;0;100;True
16:36:48.8;64,33;64,45;48,88;31,55;47,44;47,94;53,96;73,32;73,32;0;100;True
16:36:49.8;64,28;64,41;48,87;31,55;47,45;42,37;54,57;73,32;73,32;0;100;True
16:36:50.8;64,21;64,36;48,85;31,55;47,45;47,37;53,35;73,32;73,32;0;100;True
16:36:51.9;64,12;64,3;48,83;31,55;47,45;44,08;55,02;73,32;73,32;0;100;True
16:36:52.9;64,04;64,2;48,8;31,55;47,44;51,07;55,18;73,32;73,32;0;100;True
16:36:54.0;63,99;64,11;48,78;31,55;47,43;46,22;53,66;73,32;73,32;0;100;True
16:36:55.0;63,93;64,02;48,74;31,55;47,41;41,09;53,5;73,32;73,32;0;100;True
16:36:56.1;63,83;63,9;48,69;31,56;47,38;46,08;53,35;73,32;73,32;0;100;True
16:36:57.1;63,74;63,78;48,65;31,56;47,34;48,93;53,2;73,32;73,32;0;100;True
