18/02/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
17:19:36.7;64,98;57,06;45,81;32,89;34,71;46,65;47,12;73,32;73,32;100;100;True
17:19:37.7;64,98;59,23;44,88;32,89;37,17;48,36;48,03;73,32;73,32;100;100;True
17:19:38.8;64,98;60,7;45,66;32,9;39,72;47,65;49,4;73,32;73,32;100;100;True
17:19:39.8;64,99;61,77;46,61;32,9;41,73;47,08;51,68;73,32;73,32;100;100;True
17:19:40.9;64,99;62,55;47,39;32,9;43,43;48,79;48,03;73,32;73,32;100;100;True
17:19:41.9;65;63,09;47,98;32,9;44,69;48,65;47,73;73,32;73,32;100;100;True
17:19:43.0;65;63,43;48,39;32,9;45,59;47,22;48,79;73,32;73,32;100;100;True
17:19:44.0;64,98;63,61;48,72;32,9;46,31;49,79;48,49;73,32;73,32;100;100;True
17:19:45.1;64,85;63,67;48,92;32,9;46,82;48,51;46,66;73,32;73,32;100;100;True
17:19:46.1;64,52;63,61;49,03;32,9;47,16;47,94;48,94;73,32;73,32;100;100;True
17:19:47.2;64,17;63,47;49,09;32,9;47,4;48,22;49,7;73,32;73,32;100;100;True
17:19:48.2;63,94;63,37;49,08;32,9;47,54;48,08;47,42;73,32;73,32;100;100;True
17:19:49.3;63,84;63,32;49,02;32,9;47,6;47,65;47,27;73,32;73,32;100;100;True
17:19:50.3;63,75;63,32;48,97;32,9;47,64;46,51;50,01;73,32;73,32;100;100;True
17:19:51.4;63,67;63,33;48,94;32,9;47,67;47,65;48,79;73,32;73,32;100;100;True
17:19:52.4;63,59;63,35;48,93;32,9;47,71;48,65;49,4;73,32;73,32;100;100;True
17:19:53.5;63,53;63,38;48,94;32,9;47,74;48,22;47,88;73,32;73,32;100;100;True
17:19:54.5;63,47;63,41;48,94;32,89;47,78;48,65;48,79;73,32;73,32;100;100;True
17:19:55.5;63,42;63,44;48,96;32,89;47,81;47,22;46,36;73,32;73,32;100;100;True
17:19:56.6;63,36;63,41;48,97;32,9;47,84;49,93;47,42;73,32;73,32;100;100;True
17:19:57.6;63,3;63,32;48,99;32,9;47,86;48,08;48,64;73,32;73,32;100;100;True
17:19:58.7;63,25;63,24;48,98;32,9;47,87;48,51;48,49;73,32;73,32;100;100;True
17:19:59.7;63,21;63,21;48,94;32,89;47,86;46,51;48,79;73,32;73,32;100;100;True
17:20:00.8;63,17;63,19;48,9;32,89;47,85;49,22;48,34;73,32;73,32;100;100;True
17:20:01.9;63,1;63,16;48,88;32,89;47,84;48,36;47,88;73,32;73,32;100;100;True
17:20:02.9;63,01;63,13;48,86;32,89;47,83;49,36;49,4;73,32;73,32;100;100;True
17:20:03.9;62,95;63,14;48,84;32,89;47,82;48,08;48,94;73,32;73,32;100;100;True
17:20:05.0;62,88;63,13;48,83;32,89;47,81;48,22;48,94;73,32;73,32;100;100;True
17:20:06.1;62,88;63,13;48,83;32,89;47,81;47,65;48,03;73,32;73,32;100;100;True
17:20:07.1;62,76;63,04;48,83;32,89;47,82;50,08;48,64;73,32;73,32;100;100;True
17:20:08.1;62,58;62,8;48,79;32,89;47,8;47,94;49,86;73,32;73,32;100;100;True
17:20:09.2;62,6;62,76;48,73;32,89;47,75;48,36;48,94;73,32;73,32;100;100;True
17:20:10.2;62,58;62,75;48,67;32,89;47,72;49,22;47,58;73,32;73,32;100;100;True
17:20:11.3;62,49;62,69;48,64;32,89;47,69;47,79;50,77;73,32;73,32;100;100;True
17:20:12.4;62,39;62,54;48,63;32,89;47,68;49,08;48,49;73,32;73,32;100;100;True
17:20:13.4;62,29;62,4;48,6;32,89;47,65;47,65;49,4;73,32;73,32;100;100;True
17:20:14.5;62,2;62,32;48,53;32,89;47,61;48,79;47,73;73,32;73,32;100;100;True
17:20:15.5;62,15;62,3;48,46;32,89;47,55;46,08;47,27;73,32;73,32;100;100;True
17:20:16.6;62,05;62,26;48,41;32,89;47,51;48,65;49,25;73,32;73,32;100;100;True
17:20:17.6;62;62,19;48,39;32,89;47,48;48,51;47,58;73,32;73,32;100;100;True
17:20:18.7;62;62,14;48,37;32,89;47,46;47,37;49,7;73,32;73,32;100;100;True
17:20:19.7;61,96;62,04;48,34;32,89;47,44;47,51;47,73;73,32;73,32;100;100;True
17:20:20.8;61,91;61,94;48,31;32,89;47,41;49,08;46,97;73,32;73,32;100;100;True
17:20:21.8;61,84;61,79;48,26;32,88;47,37;48,65;47,27;73,32;73,32;100;100;True
17:20:22.9;61,71;61,62;48,21;32,88;47,32;47,37;48,03;73,32;73,32;100;100;True
17:20:23.9;61,59;61,47;48,14;32,88;47,27;48,93;48,79;73,32;73,32;100;100;True
17:20:25.0;61,49;61,34;48,06;32,88;47,2;48,79;47,58;73,32;73,32;100;100;True
17:20:26.0;61,34;61,25;47,97;32,88;47,13;48,79;49,25;73,32;73,32;100;100;True
17:20:27.1;61,18;61,14;47,9;32,88;47,07;48,36;47,12;73,32;73,32;100;100;True
17:20:28.1;61,06;61,01;47,85;32,88;47,02;49,36;48,03;73,32;73,32;100;100;True
17:20:29.2;60,99;60,95;47,8;32,88;46,97;48,51;49,4;73,32;73,32;100;100;True
17:20:30.2;60,95;60,93;47,73;32,88;46,92;48,79;49,86;73,32;73,32;100;100;True
17:20:31.3;60,86;60,86;47,69;32,88;46,88;48,79;50,01;73,32;73,32;100;100;True
17:20:32.3;60,79;60,73;47,67;32,88;46,85;47,79;49,86;73,32;73,32;100;100;True
17:20:33.4;60,85;60,62;47,64;32,88;46,82;48,22;48,79;73,32;73,32;100;100;True
17:20:34.4;60,91;60,55;47,59;32,88;46,77;47,22;49,1;73,32;73,32;100;100;True
17:20:35.5;60,8;60,46;47,53;32,88;46,72;47,79;48,18;73,32;73,32;100;100;True
17:20:36.5;60,56;60,32;47,48;32,88;46,68;49,51;47,42;73,32;73,32;100;100;True
17:20:37.6;60,34;60,21;47,44;32,88;46,63;48,65;48,79;73,32;73,32;100;100;True
17:20:38.6;60,17;60,09;47,37;32,88;46,58;48,79;47,73;73,32;73,32;100;100;True
17:20:39.7;60,09;60,01;47,31;32,89;46,53;48,93;48,34;73,32;73,32;100;100;True
17:20:40.7;60,03;59,99;47,24;32,89;46,47;47,22;48,49;73,32;73,32;100;100;True
17:20:41.8;60,02;60,02;47,2;32,89;46,43;48,36;49,25;73,32;73,32;100;100;True
17:20:42.8;60,01;60,05;47,18;32,89;46,42;47,94;50,92;73,32;73,32;100;100;True
17:20:43.9;59,98;60,07;47,19;32,89;46,41;50,08;49,4;73,32;73,32;100;100;True
