25/04/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
15:49:59.2;68,3;59,42;55,72;26,49;27,08;32,96;44,84;40,57;72,64;0;100;True
15:50:00.2;68,32;61,29;54,03;26,49;27,63;32,39;44,84;39,25;72,64;0;100;True
15:50:01.2;68,34;62,71;54,97;26,49;28,49;34,67;42,26;39,67;72,64;0;100;True
15:50:02.2;68,36;63,9;56,4;26,49;29,4;32,96;45,45;39,57;72,64;0;100;True
15:50:03.1;68,38;64,81;57,68;26,49;30,14;32,1;42,86;40,64;72,64;0;100;True
15:50:04.2;68,32;65,44;58,8;26,49;30,76;34,38;43,32;40,32;72,64;0;100;True
15:50:05.2;67,97;65,91;59,76;26,49;31,25;31,81;43,02;39,85;72,64;0;100;True
15:50:06.2;67,58;66,14;60,47;26,49;31,63;32,39;42,71;39,71;72,64;0;100;True
15:50:07.2;67,31;66,16;61,03;26,49;31,93;32,96;46,51;39,76;72,64;0;100;True
15:50:08.2;67,14;66,15;61,39;26,49;32,16;32,24;45,9;40,46;72,64;0;100;True
15:50:09.2;67,04;66,17;61,58;26,49;32,33;32,67;41,8;40,3;72,64;0;100;True
15:50:10.2;66,99;66,23;61,67;26,49;32,45;32,39;42,71;40,62;72,64;0;100;True
15:50:11.2;66,96;66,29;61,72;26,49;32,53;31,96;44,08;40,43;72,64;0;100;True
15:50:12.2;66,94;66,36;61,78;26,49;32,59;32,67;41,04;40,39;72,64;0;100;True
15:50:13.2;66,94;66,42;61,86;26,49;32,64;32,1;45,14;39,67;72,64;0;100;True
15:50:14.2;66,94;66,49;61,93;26,49;32,69;34,1;43,32;40,73;72,64;0;100;True
15:50:15.2;66,94;66,55;62;26,49;32,72;31,1;43,62;40,98;72,64;0;100;True
15:50:16.2;66,93;66,59;62,07;26,49;32,75;32,53;45,6;41,43;72,64;0;100;True
15:50:17.2;66,9;66,62;62,14;26,49;32,78;35,81;48,49;40,75;72,64;0;100;True
15:50:18.3;66,84;66,63;62,21;26,49;32,81;34,38;49,1;40,41;72,64;0;100;True
15:50:19.3;66,8;66,6;62,28;26,49;32,83;35,1;45,14;41,36;72,64;0;100;True
15:50:20.4;66,76;66,55;62,33;26,49;32,86;33,53;48,49;40,05;72,64;0;100;True
15:50:21.4;66,68;66,48;62,34;26,49;32,87;35,52;47,12;40,05;72,64;0;100;True
15:50:22.5;66,62;66,4;62,33;26,49;32,88;33,95;47,58;39,17;72,64;0;100;True
15:50:23.5;66,59;66,33;62,3;26,48;32,89;35,52;45,9;41,02;72,64;0;100;True
15:50:24.6;66,55;66,28;62,27;26,48;32,89;34,53;47,42;39,78;72,64;0;100;True
15:50:25.6;66,5;66,24;62,23;26,48;32,88;34,67;46,06;40,14;72,64;0;100;True
15:50:26.7;66,43;66,2;62,18;26,48;32,88;34,53;47,88;38,65;72,64;0;100;True
15:50:27.7;66,36;66,14;62,16;26,48;32,88;33,38;46,06;40,82;72,64;0;100;True
15:50:28.8;66,3;66,08;62,14;26,48;32,88;34,95;45,75;40,07;72,64;0;100;True
15:50:29.8;66,24;66,01;62,12;26,48;32,88;33,95;47,88;39,01;72,64;0;100;True
15:50:30.9;66,19;65,94;62,09;26,48;32,87;34,81;47,27;40,14;72,64;0;100;True
15:50:31.9;66,12;65,88;62,04;26,48;32,87;33,95;47,12;41,57;72,64;0;100;True
15:50:33.0;66,05;65,85;62;26,48;32,87;34,67;49,4;40,52;72,64;0;100;True
15:50:34.0;65,96;65,83;61,96;26,48;32,86;34,38;50,46;40,44;72,64;0;100;True
15:50:35.1;65,87;65,79;61,94;26,48;32,86;34,81;46,51;40,62;72,64;0;100;True
15:50:36.1;65,79;65,73;61,92;26,48;32,86;35,38;46,97;40,28;72,64;0;100;True
15:50:37.2;65,71;65,65;61,91;26,48;32,86;33,81;48,49;39,98;72,64;0;100;True
15:50:38.2;65,64;65,58;61,89;26,48;32,86;22,11;52,29;39,98;72,64;0;100;True
15:50:39.3;65,57;65,51;61,84;26,48;32,85;5,99;41,19;1,77;63,47;0;100;True
15:50:40.2;65,5;65,4;61,8;26,47;32,83;2,71;39,52;-0,05;47,89;0;100;True
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
