17/02/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
17:46:50.5;61,92;54,05;46,05;32,63;33,5;50,93;46,21;73,32;73,32;100;100;True
17:46:51.5;61,99;56,14;48,3;32,67;34,08;50,65;48,94;73,32;73,32;100;100;True
17:46:52.6;62,07;57,66;50,29;32,7;34,86;53,36;49,86;73,32;73,32;100;100;True
17:46:53.6;62,14;58,77;51,83;32,73;35,5;52,07;49,7;73,32;73,32;100;100;True
17:46:54.7;62,16;59,57;52,93;32,75;36,07;53,07;47,58;73,32;73,32;100;100;True
17:46:55.7;62,14;60,09;53,81;32,75;36,5;51,65;46,21;73,32;73,32;100;100;True
17:46:56.8;62,08;60,47;54,43;32,76;36,82;53,5;48,49;73,32;73,32;100;100;True
17:46:57.8;62;60,78;54,88;32,76;37,08;52,22;47,27;73,32;73,32;100;100;True
17:46:58.9;61,99;61,04;55,22;32,77;37,28;52,22;48,03;73,32;73,32;100;100;True
17:46:59.9;62,08;61,27;55,49;32,77;37,41;52,22;46,51;73,32;73,32;100;100;True
17:47:01.0;62,14;61,51;55,72;32,77;37,53;54,5;48,49;73,32;73,32;100;100;True
17:47:02.0;62,18;61,74;55,93;32,77;37,61;52,07;48,64;73,32;73,32;100;100;True
17:47:03.1;62,18;61,93;56,15;32,77;37,68;52,22;47,58;73,32;73,32;100;100;True
17:47:04.1;62,16;62,09;56,35;32,77;37,75;52,79;46,51;73,32;73,32;100;100;True
17:47:05.2;62,16;62,24;56,51;32,77;37,81;53,5;47,73;73,32;73,32;100;100;True
17:47:06.2;62,18;62,36;56,66;32,77;37,86;52,79;47,58;73,32;73,32;100;100;True
17:47:07.3;62,2;62,45;56,8;32,78;37,91;54,07;48,03;73,32;73,32;100;100;True
17:47:08.3;62,2;62,52;56,91;32,78;37,95;51,65;47,73;73,32;73,32;100;100;True
17:47:09.4;62,24;62,57;56,99;32,78;37,98;51,22;47,58;73,32;73,32;100;100;True
17:47:10.4;62,3;62,63;57,06;32,78;38,01;52,36;45,6;73,32;73,32;100;100;True
17:47:11.5;62,38;62,67;57,12;32,77;38,03;50,36;47,12;73,32;73,32;100;100;True
17:47:12.5;62,48;62,7;57,18;32,78;38,05;51,36;47,42;73,32;73,32;100;100;True
17:47:13.6;62,55;62,76;57,22;32,78;38,07;53,21;46,36;73,32;73,32;100;100;True
17:47:14.6;62,61;62,84;57,26;32,78;38,08;51,93;48,94;73,32;73,32;100;100;True
17:47:15.7;62,66;62,9;57,33;32,78;38,1;53,79;47,58;73,32;73,32;100;100;True
17:47:16.7;62,71;62,93;57,41;32,78;38,12;54,21;46,97;73,32;73,32;100;100;True
17:47:17.8;62,75;62,96;57,46;32,78;38,13;52,64;47,27;73,32;73,32;100;100;True
17:47:18.8;62,76;62,98;57,49;32,77;38,15;53,07;46,36;73,32;73,32;100;100;True
17:47:19.9;62,77;63,02;57,53;32,77;38,16;51,93;45,45;73,32;73,32;100;100;True
17:47:20.9;62,77;63,05;57,56;32,77;38,17;53,79;45,6;73,32;73,32;100;100;True
17:47:22.0;62,78;63,08;57,6;32,77;38,18;54,5;48,49;73,32;73,32;100;100;True
17:47:23.0;62,77;63,08;57,64;32,77;38,19;50,79;48,79;73,32;73,32;100;100;True
17:47:24.1;62,73;63,06;57,66;32,77;38,2;52,22;46,21;73,32;73,32;100;100;True
17:47:25.1;62,71;63,06;57,67;32,77;38,21;53,5;48,18;73,32;73,32;100;100;True
17:47:26.2;62,77;63,12;57,67;32,77;38,22;52,5;46,66;73,32;73,32;100;100;True
17:47:27.2;62,91;63,17;57,68;32,77;38,22;52,79;48,03;73,32;73,32;100;100;True
17:47:28.3;62,94;63,19;57,73;32,77;38,22;53,5;47,27;73,32;73,32;100;100;True
17:47:29.3;63,04;63,21;57,78;32,77;38,23;52,93;46,06;73,32;73,32;100;100;True
17:47:30.4;63,23;63,19;57,81;32,77;38,24;52,07;47,27;73,32;73,32;100;100;True
17:47:31.5;63,35;63,12;57,82;32,77;38,25;51,22;48,34;73,32;73,32;100;100;True
17:47:32.5;63,38;63,06;57,81;32,77;38,26;52,07;47,42;73,32;73,32;100;100;True
17:47:33.5;63,36;63,06;57,77;32,77;38,26;54,64;47,12;73,32;73,32;100;100;True
17:47:34.6;63,3;63,09;57,73;32,77;38,25;54,07;49,55;73,32;73,32;100;100;True
17:47:35.6;63,22;63,11;57,74;32,77;38,25;50,65;44,23;73,32;73,32;100;100;True
17:47:36.6;63,12;63,09;57,76;32,77;38,25;52,79;47,88;73,32;73,32;100;100;True
17:47:37.7;63,01;63,06;57,77;32,77;38,26;53,79;46,97;73,32;73,32;100;100;True
17:47:38.8;62,91;63,02;57,76;32,77;38,26;52,22;46,97;73,32;73,32;100;100;True
17:47:39.8;62,83;62,97;57,74;32,76;38,26;51,93;48,34;73,32;73,32;100;100;True
17:47:40.8;62,78;62,91;57,71;32,76;38,26;51,22;48,79;73,32;73,32;100;100;True
17:47:41.9;62,74;62,85;57,68;32,76;38,25;51,36;47,58;73,32;73,32;100;100;True
17:47:43.0;62,71;62,81;57,63;32,76;38,25;52,79;47,27;73,32;73,32;100;100;True
17:47:44.0;62,65;62,79;57,59;32,76;38,24;51,93;46,51;73,32;73,32;100;100;True
17:47:45.1;62,58;62,78;57,56;32,76;38,23;51,65;48,94;73,32;73,32;100;100;True
17:47:46.1;62,56;62,81;57,55;32,76;38,23;52,79;47,58;73,32;73,32;100;100;True
17:47:47.2;62,56;62,88;57,55;32,76;38,22;53,21;47,12;73,32;73,32;100;100;True
17:47:48.2;62,57;63;57,57;32,76;38,23;52,93;46,82;73,32;73,32;100;100;True
17:47:49.3;62,56;63,12;57,63;32,76;38,23;52,79;45,6;73,32;73,32;100;100;True
17:47:50.3;62,56;63,17;57,73;32,76;38,24;52,79;47,12;73,32;73,32;100;100;True
17:47:51.4;62,55;63,15;57,82;32,76;38,26;51,36;45,75;73,32;73,32;100;100;True
17:47:52.4;62,53;63,1;57,86;32,76;38,28;52,64;47,73;73,32;73,32;100;100;True
17:47:53.5;62,5;63,01;57,84;32,76;38,28;50,79;46,51;73,32;73,32;100;100;True
17:47:54.5;62,48;62,9;57,81;32,77;38,29;52,64;47,12;73,32;73,32;100;100;True
17:47:55.6;62,5;62,84;57,74;32,77;38,28;52,5;46,82;73,32;73,32;100;100;True
17:47:56.6;62,5;62,81;57,66;32,78;38,27;53,79;46,97;73,32;73,32;100;100;True
17:47:57.7;62,49;62,8;57,62;32,79;38,27;52,64;47,12;73,32;73,32;100;100;True
17:47:58.7;62,45;62,8;57,6;32,79;38,26;53,07;47,27;73,32;73,32;100;100;True
17:47:59.8;62,4;62,82;57,59;32,79;38,26;53,36;47,42;73,32;73,32;100;100;True
17:48:00.8;62,4;62,82;57,59;32,79;38,26;51,5;47,73;73,32;73,32;100;100;True
17:48:01.9;62,36;62,79;57,59;32,8;38,26;51,22;47,12;73,32;73,32;100;100;True
17:48:02.9;62,29;62,71;57,6;32,8;38,27;53,36;47,58;73,32;73,32;100;100;True
17:48:04.0;62,35;62,71;57,56;32,8;38,27;51,22;48,64;73,32;73,32;100;100;True
17:48:05.0;62,4;62,74;57,53;32,8;38,26;54,21;44,84;73,32;73,32;100;100;True
17:48:06.1;62,39;62,71;57,53;32,8;38,26;53,64;48,18;73,32;73,32;100;100;True
17:48:07.1;62,36;62,66;57,55;32,8;38,26;53,07;46,97;73,32;73,32;100;100;True
17:48:08.2;62,32;62,63;57,52;32,81;38,26;51,36;46,97;73,32;73,32;100;100;True
17:48:09.2;62,3;62,63;57,49;32,81;38,26;50,93;46,97;73,32;73,32;100;100;True
17:48:10.3;62,31;62,67;57,47;32,81;38,26;51,93;47,42;73,32;73,32;100;100;True
17:48:11.3;62,45;62,75;57,47;32,81;38,26;51,22;47,27;73,32;73,32;100;100;True
17:48:12.4;62,68;62,85;57,51;32,81;38,26;52,64;47,73;73,32;73,32;100;100;True
17:48:13.4;62,76;62,9;57,57;32,81;38,27;53,5;46,66;73,32;73,32;100;100;True
17:48:14.5;62,76;62,95;57,64;32,81;38,28;52,64;46,06;73,32;73,32;100;100;True
17:48:15.5;62,7;62,98;57,69;32,81;38,29;54,21;48,34;73,32;73,32;100;100;True
17:48:16.6;62,64;62,99;57,73;32,82;38,3;51,22;45,75;73,32;73,32;100;100;True
17:48:17.6;62,6;62,99;57,75;32,82;38,31;52,64;47,88;73,32;73,32;100;100;True
17:48:18.7;62,58;62,96;57,77;32,82;38,32;51,5;48,18;73,32;73,32;100;100;True
17:48:19.8;62,55;62,88;57,77;32,82;38,32;52,36;46,51;73,32;73,32;100;100;True
17:48:20.8;62,52;62,76;57,75;32,82;38,33;52,22;48,03;73,32;73,32;100;100;True
17:48:21.9;62,49;62,66;57,68;32,82;38,32;53,21;46,97;73,32;73,32;100;100;True
17:48:22.9;62,43;62,56;57,59;32,82;38,32;51,65;46,66;73,32;73,32;100;100;True
17:48:23.9;62,38;62,49;57,51;32,82;38,3;52,36;46,51;73,32;73,32;100;100;True
17:48:25.0;62,34;62,48;57,43;32,82;38,29;52,22;46,36;73,32;73,32;100;100;True
17:48:26.1;62,35;62,52;57,38;32,82;38,28;52,22;47,42;73,32;73,32;100;100;True
17:48:27.1;62,37;62,59;57,37;32,82;38,27;50,36;45,45;73,32;73,32;100;100;True
17:48:28.1;62,37;62,65;57,4;32,82;38,26;52,36;47,27;73,32;73,32;100;100;True
17:48:29.2;62,35;62,68;57,45;32,83;38,27;52,07;46,82;73,32;73,32;100;100;True
17:48:30.2;62,33;62,67;57,51;32,83;38,27;53,36;46,82;73,32;73,32;100;100;True
17:48:31.3;62,34;62,62;57,53;32,83;38,28;51,07;46,66;73,32;73,32;100;100;True
17:48:32.3;62,35;62,61;57,52;32,84;38,29;52,22;47,42;73,32;73,32;100;100;True
17:48:33.4;62,39;62,64;57,48;32,84;38,29;51,36;48,03;73,32;73,32;100;100;True
17:48:34.4;62,41;62,61;57,49;32,85;38,29;53,36;49,4;73,32;73,32;100;100;True
17:48:35.5;62,42;62,54;57,5;32,85;38,29;52,64;47,73;73,32;73,32;100;100;True
17:48:36.5;62,41;62,44;57,47;32,84;38,3;52,93;49,25;73,32;73,32;100;100;True
17:48:37.6;62,36;62,34;57,42;32,84;38,29;52,64;48,03;73,32;73,32;100;100;True
17:48:38.6;62,28;62,26;57,34;32,84;38,29;51,93;47,27;73,32;73,32;100;100;True
17:48:39.7;62,21;62,23;57,27;32,84;38,27;51,22;46,06;73,32;73,32;100;100;True
17:48:40.7;62,13;62,24;57,21;32,84;38,26;53,5;47,12;73,32;73,32;100;100;True
17:48:41.8;62,09;62,27;57,19;32,84;38,25;54,21;47,42;73,32;73,32;100;100;True
17:48:42.8;62,14;62,33;57,19;32,83;38,24;52,93;49,86;73,32;73,32;100;100;True
17:48:44.0;62,26;62,39;57,22;32,84;38,24;52,93;47,88;73,32;73,32;100;100;True
17:48:45.0;62,36;62,45;57,27;32,84;38,24;52,64;45,9;73,32;73,32;100;100;True
17:48:46.0;62,41;62,49;57,32;32,84;38,25;51,36;48,34;73,32;73,32;100;100;True
17:48:47.0;62,36;62,49;57,37;32,84;38,26;51,36;47,88;73,32;73,32;100;100;True
17:48:48.1;62,23;62,43;57,39;32,84;38,27;52,5;49,7;73,32;73,32;100;100;True
17:48:49.1;62,05;62,35;57,39;32,85;38,27;52,36;47,27;73,32;73,32;100;100;True
17:48:50.2;61,92;62,26;57,34;32,85;38,28;51,79;45,75;73,32;73,32;100;100;True
17:48:51.2;61,89;62,22;57,27;32,85;38,27;51,65;46,97;73,32;73,32;100;100;True
17:48:52.3;62;62,23;57,21;32,85;38,26;51,79;47,88;73,32;73,32;100;100;True
17:48:53.3;62,06;62,27;57,18;32,85;38,26;52,5;49,25;73,32;73,32;100;100;True
17:48:54.4;62,06;62,33;57,19;32,85;38,25;53,79;46,51;73,32;73,32;100;100;True
17:48:55.4;62,08;62,37;57,22;32,85;38,26;53,79;47,12;73,32;73,32;100;100;True
17:48:56.5;62,25;62,42;57,26;32,85;38,26;51,07;46,82;73,32;73,32;100;100;True
17:48:57.5;62,51;62,47;57,3;32,84;38,26;53,79;47,58;73,32;73,32;100;100;True
17:48:58.6;62,66;62,5;57,34;32,84;38,27;52,93;47,42;73,32;73,32;100;100;True
17:48:59.6;62,6;62,51;57,38;32,84;38,28;52,22;47,12;73,32;73,32;100;100;True
17:49:00.7;62,43;62,48;57,4;32,85;38,29;55,21;47,58;73,32;73,32;100;100;True
17:49:01.7;62,27;62,37;57,4;32,86;38,29;53,64;48,18;73,32;73,32;100;100;True
17:49:02.8;62,12;62,24;57,37;32,86;38,29;54,5;45,9;73,32;73,32;100;100;True
17:49:03.8;61,98;62,12;57,28;32,86;38,29;51,65;47,42;73,32;73,32;100;100;True
17:49:04.9;61,87;62,04;57,19;32,86;38,28;54,36;47,73;73,32;73,32;100;100;True
17:49:05.9;61,79;61,97;57,1;32,87;38,27;52,93;48,79;73,32;73,32;100;100;True
17:49:07.0;61,73;61,91;57,04;32,87;38,25;53,21;48,03;73,32;73,32;100;100;True
17:49:08.0;61,67;61,86;56,98;32,87;38,24;53,21;49,4;73,32;73,32;100;100;True
17:49:09.1;61,62;61,85;56,93;32,87;38,23;53,5;47,58;73,32;73,32;100;100;True
17:49:10.1;61,58;61,84;56,9;32,87;38,22;52,22;46,51;73,32;73,32;100;100;True
17:49:11.2;61,56;61,83;56,89;32,87;38,21;51,79;50,16;73,32;73,32;100;100;True
17:49:12.3;61,56;61,83;56,87;32,86;38,2;53,5;47,27;73,32;73,32;100;100;True
17:49:13.3;61,56;61,85;56,87;32,86;38,2;52,22;47,88;73,32;73,32;100;100;True
17:49:14.4;61,56;61,92;56,87;32,86;38,2;53,21;45,45;73,32;73,32;100;100;True
17:49:15.4;61,57;61,99;56,89;32,85;38,2;51,79;46,21;73,32;73,32;100;100;True
17:49:16.5;61,6;62,03;56,94;32,85;38,2;53,64;47,42;73,32;73,32;100;100;True
17:49:17.5;61,68;62,05;56,99;32,85;38,21;52,5;48,18;73,32;73,32;100;100;True
17:49:18.6;61,81;62,06;57,02;32,85;38,21;53,36;47,73;73,32;73,32;100;100;True
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
