11/04/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
15:26:11.4;65,43;58,06;49,48;31,74;33;41,23;47,58;73,32;73,32;100;100;True
15:26:12.4;65,43;59,76;45,77;31,74;34,92;43,66;46,36;73,32;73,32;100;100;True
15:26:13.4;65,45;61,24;45,6;31,74;37,48;46,22;46,97;73,32;73,32;100;100;True
15:26:14.4;65,47;62,35;46,32;31,74;39,81;45,94;45,14;73,32;73,32;100;100;True
15:26:15.4;65,5;63,12;47,03;31,73;41,71;43,94;45,6;73,32;73,32;100;100;True
15:26:16.4;65,52;63,73;47,65;31,73;43,2;50,36;43,93;73,32;73,32;100;100;True
15:26:17.4;65,54;64,13;48,16;31,73;44,33;49,22;43,62;73,32;73,32;100;100;True
15:26:18.4;65,5;64,36;48,52;31,73;45,2;46,79;46,97;73,32;73,32;100;100;True
15:26:19.4;65,39;64,48;48,79;31,74;45,85;44,65;50,77;73,32;73,32;100;100;True
15:26:20.4;65,16;64,5;48,95;31,73;46,33;40,09;49,7;73,32;73,32;100;100;True
15:26:21.4;64,94;64,48;49,04;31,73;46,68;43,09;48,94;73,32;73,32;100;100;True
15:26:22.4;64,83;64,47;49,08;31,73;46,91;50,08;45,3;73,32;73,32;100;100;True
15:26:23.4;64,76;64,49;49,08;31,73;47,06;42,94;45,3;73,32;73,32;100;100;True
15:26:24.4;64,7;64,54;49,08;31,73;47,16;44,65;43,78;73,32;73,32;100;100;True
15:26:25.4;64,63;64,59;49,09;31,73;47,26;42,8;45,14;73,32;73,32;100;100;True
15:26:26.4;64,57;64,63;49,11;31,73;47,34;41,52;47,42;73,32;73,32;100;100;True
15:26:27.4;64,53;64,65;49,13;31,73;47,4;44,94;47,58;73,32;73,32;100;100;True
15:26:28.4;64,5;64,66;49,16;31,73;47,46;45,94;49,25;73,32;73,32;100;100;True
15:26:29.5;64,47;64,67;49,17;31,73;47,51;46,22;46,21;73,32;73,32;100;100;True
15:26:30.5;64,42;64,67;49,18;31,73;47,55;46,65;45,14;73,32;73,32;100;100;True
15:26:31.5;64,36;64,63;49,19;31,73;47,58;44,08;50,92;73,32;73,32;100;100;True
15:26:32.6;64,31;64,58;49,19;31,73;47,6;46,79;47,73;73,32;73,32;100;100;True
15:26:33.6;64,29;64,56;49,18;31,73;47,6;48,22;44,38;73,32;73,32;100;100;True
15:26:34.7;64,27;64,53;49,15;31,73;47,6;46,22;52,14;73,32;73,32;100;100;True
15:26:35.7;64,25;64,46;49,14;31,73;47,6;51,07;47,58;73,32;73,32;100;100;True
15:26:36.7;64,2;64,39;49,12;31,73;47,6;50,5;48,64;73,32;73,32;100;100;True
15:26:37.8;64,17;64,32;49,09;31,73;47,58;44,23;49,86;73,32;73,32;100;100;True
15:26:38.8;64,17;64,34;49,05;31,73;47,56;48,93;47,27;73,32;73,32;100;100;True
15:26:39.9;64,17;64,4;49,01;31,73;47,54;47,65;46,82;73,32;73,32;100;100;True
15:26:41.0;64,15;64,41;49,01;31,73;47,55;49,08;47,73;73,32;73,32;100;100;True
15:26:42.0;64,04;64,32;49,04;31,73;47,57;48,22;50,92;73,32;73,32;100;100;True
15:26:43.0;63,81;64,17;49,05;31,73;47,58;47,94;44,84;73,32;73,32;100;100;True
15:26:44.1;63,64;64,07;49,01;31,73;47,56;45,65;49,1;73,32;73,32;0;100;True
15:26:45.1;63,53;63,99;48,95;31,72;47,52;41,52;51,38;73,32;73,32;0;100;True
15:26:46.2;63,39;63,88;48,89;31,73;47,48;41,23;55,48;73,32;73,32;0;100;True
15:26:47.2;63,38;63,74;48,84;31,73;47,44;40,09;52,14;73,32;73,32;0;100;True
15:26:48.3;63,44;63,63;48,78;31,72;47,39;38,95;54,57;73,32;73,32;0;100;True
15:26:49.3;63,39;63,55;48,72;31,72;47,33;47,37;48,49;73,32;73,32;0;100;True
15:26:50.4;63,26;63,48;48,66;31,72;47,28;41,66;52,59;73,32;73,32;0;100;True
15:26:51.4;63,17;63,46;48,62;31,73;47,25;42,8;53,66;73,32;73,32;0;100;True
15:26:52.5;63,27;63,44;48,58;31,73;47,21;44,23;49,7;73,32;73,32;0;100;True
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
